timestamp,user_id,transaction_amount,transaction_type,account_balance,market_volatility_index,interest_rate,inflation_rate,stock_index_change,investment_duration_days,credit_score,device_cpu_usage,device_memory_usage,risk_level
2023-07-26 5:15,U9805,235.07,transfer,13172.65,34.95,2.69,2.35,-1.39,172,693,40.5,65.6,1
2023-12-13 22:35,U5789,1121.18,poeitsd,9085.55,38.62,4.7,2.01,-0.71,41,482,89.6,80.7,1
2023-10-02 1:09,U9301,1811.94,withdrawal,5971.76,38.87,1.06,2.5,-0.13,170,781,43.3,22.1,0
2023-04-12 17:06,U4226,3199.06,INVALID_CATEGORY_DEFAULT,13268.97,25.15,3.65,2.77,-0.54,279,522,22.6,75.6,1
2023-03-16 1:57,U2885,1800.6,withdrawal,8972.3,21.04,3.73,5.29,-1.26,66,457,22.1,79.1,2
2023-05-14 7:00,U2254,1364.89,withdrawal,12433.5,36.1,4.47,2.88,1.19,145,829,27.7,59.3,0
2023-05-14 13:22,U9368,1377.47,withdrawal,3432.19,34.11,3.99,3.46,-1.67,252,725,30.5,71.3,1
2023-08-20 1:53,U5298,1761.41,withdrawal,13869.18,11.43,3.5,3.59,-0.17,131,382,72.1,60.1,1
2023-02-28 20:56,U7492,1805.63,transfer,10899.72,21.56,4.88,3.69,-1.42,252,425,27.4,75.7,2
2023-06-01 23:17,U9996,1885.48,withdrawal,14702.79,38.98,1.74,4.98,-2.03,271,706,82.6,78.6,1
2023-04-16 0:52,U6853,459.56,transfer,11807.09,24.36,2.41,3.11,1.87,207,620,68.2,32.3,0
2023-09-22 1:06,U5085,1888.97,withdrawal,5402.7,26.32,1.73,3.77,-1.58,58,346,43.2,27.9,2
2023-08-09 18:11,U2463,1661.97 USD,withdrawal,9376.15,15.41,2.19,2.03,-0.26,27,632,26.8,68.7,0
2023-09-29 12:29,U2238,1657.44,transfer,8510.06,27.39,3.05,1.49,-2.99,43,702,23.8,72.1,1
2023-03-12 12:36,U5831,371.01,transfer,5199.95,25.65,4.24,5.25,1.64,17,394,37.9,71.6,1
2023-10-13 0:39,U1805,1887.94,transfer,13949.32,36.11,1.78,1.79,2.03,151,337,15.5,64.3,1
2023-06-20 23:04,U6126,8028.27,investment,9571.99,24.84,4.27,4.92,1.96,156,348,60.3,43.8,1
2023-10-28 17:37,U9279,2006.93,investment,15352.8,37.92,4.37,1.67,0.56,91,753,67.4,89.6,0
2023-12-13 22:27,U3351,1204.83,deposit,4740,18.92,3.07,5.59,1.79,45,546,28.7,73.8,1
2023-11-30 14:21,U6412,1956.3,withdrawal,11570.19,28.67,2.49,1.37,1.13,199,750,58.7,76.4,0
2023-12-03 12:32,U4348,407.73,transfer,15302.91,35.68,2.25,5.62,-0.97,269,443,12.8,61.8,1
2023-12-25 18:52,U7414,2806.94,investment,16963.28,23,1.94,1.91,0.56,114,610,66.5,29.5,0
2023-06-03 23:54,U3263,1475.76,deposit,9090.83,11.45,2.14,2.88,-0.5,339,543,76.4,88.6,1
2023-02-23 21:32,U7145,1764.71,withdrawal,8347.19,30.13,0.64,2.32,3.17,47,816,48.6,45.8,0
2023-11-06 22:07,U8303,6583.34,investment,20905.28,11.46,4.12,2.84,0.05,327,845,77.6,71.8,0
2023-10-18 0:17,U5059,"1,364.80",deposit,14802.25,39.72,3.7,5.58,1.24,75,634,53.8,16.9,0
2023-07-31 14:46,U9226,1342.93,deposit,16277.84,34.97,3.55,3.82,1.12,164,389,60.4,93.1,1
2023-11-28 3:13,U6593,1121.73,withdrawal,11366.49,12.08,0.5,4.3,-0.57,19,710,71.5,90.7,0
2023-12-13 16:29,U4233,5370.82,investment,11806.96,20.59,3.14,5.74,0.61,244,366,54.8,25.5,1
2023-03-08 1:56,U2931,1531.24,withdrawal,10892.79,34.74,3.51,4.83,-0.94,246,577,77.2,64.5,1
2023-02-04 16:11,U5896,448.66,withdrawal,5341.36,16.82,1.39,1.19,-2.29,184,491,24.7,55.2,2
2023-07-25 10:43,U3874,2566.74,investment,4290.12,27.47,1.21,2.28,1.75,354,593,88.9,81.1,1
2023-04-04 8:32,U9025,384.03,transfer,12965.57,19.11,2.37,1.98,-1.43,358,387,53.7,16.5,2
2023-09-11 8:22,U8007,643.76,deposit,12855.98,26.62,1.94,3.93,-1.45,306,771,51.9,67.4,1
2023-07-16 13:04,U9966,1192.33,deposit,10291.64,15.93,2.98,5.79,-0.85,362,331,62.6,81.5,1
2023-04-15 8:22,U1799,296.4,transfer,8172.32,34.64,3.42,5.93,2.03,40,766,69.2,86.2,0
2023-02-11 19:30,U7736,9532.97,investment,10797.41,32.44,2.33,5.9,1.37,312,349,58.3,71.8,2
2023-09-30 19:17,U2369,159.52,transfer,14832.15,21.17,3.34,1.48,1.89,102,637,36.8,38.1,0
2023-09-20 0:54,U6240,2494.47,investment,10296.96,21.82,4.27,1.39,0.29,237,841,15.4,29.5,0
2023-04-29 7:15,U8999,922.56,deposit,4617.31,13.33,1.98,5.19,-0.19,10,522,52.2,56.1,1
2023-05-06 7:09,U2165,346.18,withdrawal,7180.65,20.72,3.76,1.21,0.72,148,658,40.9,20.3,0
2023-08-29 1:09,U2807,3762.75,investment,16668.79,30.14,0.57,1.55,-1.73,215,544,64.4,39,2
2023-02-10 21:39,U8065,1515.96,transfer,4677.64,24.16,3.36,1.91,0.42,124,343,82.6,65.6,1
2023-10-08 22:47,U1942,1477.64,deposit,3673.89,28.28,1.99,4.59,-1,82,777,24,76.4,0
2023-09-18 2:36,U5883,1723.01,withdrawal,6476.57,38.35,2.52,3.39,-1.44,136,762,73.1,74.8,1
2023-04-06 0:57,U1740,1367.46,deposit,15774.59,29.37,4.1,1.48,-0.1,100,452,83.7,76.6,1
2023-02-10 19:17,U8142,9392.9,investment,14539.96,11.49,3.84,2.34,-0.11,234,599,50.1,73,1
2023-03-22 21:47,U9296,306.72,withdrawal,8266.28,28.54,2.57,1.82,-0.56,80,329,16.2,19.6,1
2023-03-17 15:13,U6058,1374.44,withdrawal,5612.7,33.6,1.54,5.73,-0.24,241,803,19.2,40.2,0
2023-03-04 3:02,U9806,1181.43,deposit,11642.08,18.95,0.66,4.47,-1.32,259,422,78.7,18.9,2
2023-12-24 23:47,U9177,1170.51,investment,8251.6,23.83,4.9,4.56,1.37,227,839,53.5,17.3,0
2023-08-17 20:54,U5089,568.74,transfer,13414.12,11.22,3.6,1.76,0.74,357,660,73.5,29.6,0
2023-06-06 9:15,U6257,255.26,transfer,10751.81,25.09,3.27,5.61,2.39,36,783,67,82.3,0
2023-10-13 9:14,U3499,182.81,withdrawal,7125.92,38.85,1.99,4.49,0.98,245,487,41.9,18,1
2023-05-21 3:38,U3950,537.06,withdrawal,8637.3,18.7,1.79,3.03,1.91,233,459,78.7,35.2,1
2023-11-17 17:08,U6849,1610.69,transfer,13011.71,19.04,0.64,3.17,0.92,78,550,25,79.7,1
2023-03-05 7:40,U8645,722.32,withdrawal,5400.71,29.79,1.79,5.93,2.76,55,553,81.6,17.6,1
2023-08-09 14:54,U8532,236.67,withdrawal,7868.75,19.91,1.61,2.45,1.53,256,710,57.8,37.5,0
2023-11-07 4:02,U7129,8996.18,investment,20273.95,31.37,3.78,2.35,1.47,295,802,31.6,46.1,1
2023-01-02 13:10,U2064,1814.29,withdrawal,12062.39,36.25,1.44,3.51,-1.37,52,551,89.5,87.8,2
INVALID_DATE_FORMAT_STRING,U9667,1504.22,deposit,2426.51,39.89,4.47,4.92,1.54,137,511,89.4,71,1
2023-04-20 5:53,U9214,958.36,transfer,4329.4,32.45,2.09,3.14,1.71,324,710,47.8,32.2,0
2023-05-01 4:22,U6267,1684.4,deposit,16451.04,28.7,2.5,2.46,-1.9,161,666,16.5,71.4,1
2023-05-08 23:40,U4164,1960.12,INVALID_CATEGORY_DEFAULT,5007.37,11.45,2,1.77,1.18,223,323,28.7,19.8,1
2023-07-08 22:26,U2798,1762.07,withdrawal,15063.01,39.41,2.82,3.61,0.71,321,681,37.4,50.8,0
2023-04-15 0:51,U1635,3736.27,investment,10163.05,39.07,1.56,3.28,3.49,33,479,69.2,56.9,1
2023-04-29 19:59,U5181,235.97,deposit,9549.98,22.88,1.18,5.09,0.13,55,717,45.7,47.4,0
2023-02-20 14:50,U8595,683.6,deposit,9588.27,22.43,2.07,3.64,0.46,273,670,33.3,51.7,0
2023-10-12 0:36,U6008,8885.73,investment,22651.17,22.82,2.14,5.71,-2.08,328,787,75.7,72.3,1
2023-07-26 1:17,U8391,1720.9,transfer,6160.03,24.63,4.86,2.83,0.63,120,478,31.6,70.2,1
2023-11-19 16:19,U1208,1492.97,deposit,11111.63,18.35,4.39,5.56,0.11,57,454,83,15.1,1
2023-06-18 23:09,U8270,1527.06,transfer,4341.73,20.41,4.07,4.13,0.5,85,806,36,38.3,0
2023-10-10 21:44,U6274,165.26,deposit,2403.64,17.71,1.62,2.71,-1.48,60,326,55.7,20.7,2
2023-03-30 13:23,U8330,247.46,transfer,7138.18,15.54,1.54,2.99,-1.88,88,310,34.4,68,2
2023-01-17 4:25,U8173,859.72,deposit,6371.75,16.16,2.66,3.03,-0.2,338,498,56,64.5,1
2023-04-18 1:03,U4992,805.96,withdrawal,15111.35,20.32,3.93,2.98,1.19,64,320,43.7,30,1
2023-02-13 5:29,U7985,4570.8,investment,8109.05,17.13,1.33,5.05,0.11,33,612,65,76.3,0
2023-08-21 1:17,U7242,1653.34,transfer,5911.96,18.82,3.36,3.58,-3.49,75,459,44.4,79.8,2
2023-03-18 15:16,U3319,5226.78,investment,12964.98,24.71,1.69,5.68,1.74,188,305,67.5,53.3,1
2023-03-10 7:07,U9004,77.67,transfer,4770.15,35.23,1.96,4.86,-2.05,201,767,27.1,78.9,1
INVALID_DATE_FORMAT_STRING,U7224,1275.7,transfer,12625.09,35.52,4.96,5.52,-1.68,343,779,37.4,20.7,1
2023-12-24 8:41,U5966,8080.38,investment,16185.64,39.35,0.58,3.09,-1.83,330,807,14.5,47.4,2
2023-04-22 2:22,U4846,1197.58,transfer,4267.2,37.49,1.72,5.75,0.02,14,630,28.2,46.8,0
2023-04-08 23:46,U6212,469.09,withdrawal,4942.69,39.99,3.62,1.99,-0.21,101,513,32.6,39.9,1
2023-12-12 23:01,U2335,1710.32 USD,deposit,2805.81,30.86,3.36,4.9,1.33,76,335,81.8,56.6,1
2023-02-09 20:12,U6801,9866.57,investment,22326.71,31.42,2.89,3.56,-1.53,248,831,49.5,90.8,2
2023-06-25 2:21,U6846,"2,306.77",investment,4148.43,39.75,3.31,2.04,2.13,267,580,77.1,68.7,1
2023-04-20 14:38,U7585,8802.4,investment,20218.69,20.94,4.46,4.87,-1.64,123,422,43.3,93.8,2
2023-11-28 6:27,U2567,685.36,transfer,13927.18,26.71,1.65,2.96,-1.21,341,551,80.7,61.5,2
2023-03-26 20:59,U3260,280.91,withdrawal,12329.46,10.52,2.9,2.34,-0.51,277,400,80.4,63.7,1
2023-02-28 7:36,U9202,4592.5,investment,13951.41,21.07,2.05,1.35,1.54,117,642,48.9,31.9,0
2023-07-30 4:16,U7166,8355.27,investment,18974.3,23.38,2.41,4.21,-2.55,224,500,59.7,27.6,2
2023-09-16 9:23,U1311,1502.24,transfer,14684.02,19.51,2.35,1.67,-1,130,795,86.7,60,0
2023-02-27 8:59,U1071,5518.45,investment,10339.55,18.26,4.2,5.71,-1.8,48,400,22.7,40.1,2
2023-06-26 18:27,U1287,223.53,withdrawal,14253.16,31.69,4.1,1.63,-0.29,199,334,90,20.1,1
2023-11-11 23:30,U9083,151.2,withdrawal,8216.02,28.04,1.46,3.47,1.3,322,348,70.9,33.4,1
2023-11-21 8:10,U1448,603.47,deposit,1286.12,31.52,4.3,2.76,-1.17,120,590,72.4,40.1,2
2023-12-27 16:55,U5244,1048.99 USD,withdrawal,6038.2,33.42,4.49,5.75,-0.36,257,727,21.8,49.7,0
2023-03-03 18:05,U8405,61.05,withdrawal,14768.2,13.04,1.26,5.34,1.12,231,566,31.6,87.7,1
2023-11-17 21:09,U7892,80.84,deposit,8434,34.83,2.92,5.34,-1.51,91,666,25.4,22.1,1
2023-11-01 13:07,U2739,178.1,withdrawal,2141.84,14.72,1.49,5.89,-0.55,134,512,30.1,87.4,1
2023-04-07 19:45,U4522,1668.04,deposit,2706.18,31.02,2.57,4.27,-0.25,197,566,15.9,29.2,1
2023-08-03 4:39,U7912,716.52,transfer,11975.85,34.85,1.87,3.95,0.21,99,418,31.7,62.4,1
2023-02-23 12:59,U9698,1649.83,deposit,14685.68,21.86,2.75,4.98,0.51,124,377,83.9,66.2,1
2023-11-12 15:56,U1567,1661.65,deposit,4152.55,13.54,3.12,1.78,-0.07,139,709,34.2,79.9,0
2023-04-12 14:48,U7978,531.47,transfer,15184.72,20.71,2.06,1.52,1.65,227,523,21.5,75.7,1
2023-09-21 7:22,U2324,818.57,transfer,9636.17,25.77,0.95,3.48,0.65,10,677,38.8,72.8,0
2023-08-21 17:45,U3752,1888.82,withdrawal,4498.82,22.98,4.59,4.08,1.45,173,454,81.1,57.3,1
2023-05-14 18:32,U8498,858.73,lhirtdwaaw,7243.01,20.1,4.48,2.22,1.19,299,396,85.4,47.5,1
2023-01-24 3:35,U1332,1548.77,transfer,8900.24,13.24,1.13,3.43,1.02,107,663,46.8,79.5,0
2023-03-31 9:24,U4879,1649.74,withdrawal,4023.49,24.91,2.87,1.63,0.69,19,464,44.8,37,1
2023-02-11 0:23,U5558,588.66,transfer,6042.94,16.71,2.3,5.66,-2.75,43,346,17.8,67.5,2
2023-06-12 8:22,U1733,1881.16,deposit,"$8,562.48 ",23.18,3.88,5.5,0.39,355,819,56.4,50.5,0
2023-01-09 17:31,U9188,1093.55,deposit,"$3,381.17 ",19.9,0.93,3.69,-0.71,294,749,71.9,71.2,0
2023-04-09 20:34,U3053,911.41,withdrawal,10515.44,24.08,3.04,1.49,3.52,313,742,50,48.2,0
2023-12-19 10:28,U1120,699.42,withdrawal,3993.44,35.51,1.03,3.84,-0.08,95,457,18.6,56.4,1
2023-11-27 21:59,U6024,433.93,withdrawal,8027.76,15.53,1.74,3.07,-0.5,352,807,67.2,57,0
2023.07-04,U5479,1752.56,transfer,10819.39,30.02,4.43,2.84,-0.25,239,425,19.7,38.7,1
2023-12-12 10:04,U8156,1086.74,withdrawal,12084.58,32.95,3.58,2.55,0.22,248,682,48.9,24.8,0
2023-11-06 0:30,U1078,1788.84,withdrawal,9845.86,35.87,2.03,4.67,0.69,47,818,16.8,87.4,0
2023-02-22 6:59,U2789,714.06,Withdrawal,3762.93,18.9,4.67,1.36,0.17,354,816,63.7,74.1,0
2023-08-18 12:44,U5541,406.21,withdrawal,15014.15,22.81,0.65,1.33,2.44,32,758,68.4,55.5,0
2023-11-27 21:49,U8019,589.9,transfer,13073.48,33.51,4.49,5.43,1.13,357,447,86.4,84.6,1
2023-03-26 8:10,U8357,1696.28,transfer,10580.45,22.06,4.02,1.42,1.16,173,669,63.7,93.4,0
2023-12-11 23:27,U1210,931.57,transfer,12921.24,34.96,3.09,4.51,-3.6,184,846,24.5,38.9,1
2023-12-04 4:04,U6776,898.6,transfer,15230.81,28.34,0.57,3.11,-0.99,308,801,15.1,58.4,0
2023-06-10 14:15,U6736,1498.74,investment,4751.6,38.67,3.02,4.78,0.91,190,797,65.5,23.4,0
2023-08-24 15:49,U4585,1934.77,deposit,3610.13,14.97,3.58,1.68,0.52,194,602,58.4,63.9,0
2023-11-27 8:11,U8251,1187.94,transfer,6649.64,25.21,2.44,4.68,0.72,233,814,53.3,43.2,0
2023-12-31 21:48,U1041,1140.01,withdrawal,2324.77,18.47,1.92,2.02,1.81,361,626,39.6,28.4,0
2023-02-11 17:21,U9688,1139.59,deposit,11642.03,22.49,1.88,1.03,-1.37,296,641,64.8,69.4,1
2023-12-18 15:46,U8411,822.13,withdrawal,3868.04,17.51,0.54,2.9,-1.07,232,368,19.6,25.4,2
2023-06-28 10:43,U9944,445.73,deposit,13278.04,29.09,0.7,4.44,0.06,276,358,35.7,32.4,1
2023-01-28 12:58,U4951,1207.3,transfer,15614.02,36.21,2.34,2.26,0.82,139,560,62.7,64.9,1
2023-01-13 3:23, U1488 ,410.59,deposit,7499.71,19.72,1.95,2.52,1.29,69,566,72.7,30.2,1
2023-03-14 15:46,U3881,4594.32,investment,19199.83,25.77,3.83,1.08,-1.04,159,327,69.7,65.2,2
2023-03-08 10:39,U1977,657.56,transfer,12225.52,32.84,4.93,1.91,1.37,357,604,17.4,78.1,0
2023-11-04 14:53,U6947,1443.1,deposit,16038.25,12.34,3.26,2.11,-0.23,130,749,52.1,36.1,0
2023-10-28 16:52,U7295,1594.58,withdrawal,8311.66,34.13,1.76,2.28,1.31,155,314,20.8,19.1,1
2023-08-21 7:00,U2880,1599.24,withdrawal,6345.03,27.94,0.54,5.2,0.49,327,843,69.4,89.9,0
2023-10-12 22:40,U5562,891.19,transfer,8919.69,21.89,2.26,5.46,-1.78,262,385,74.7,47.3,2
2023-12-02 4:17,U9530,136.9,transfer,11693.64,34.98,0.92,3.85,1.59,68,570,53.4,56.2,1
2023-10-16 11:10,U7135,"$1,971.34 ",withdrawal,6636.34,24.7,4.26,3.46,1.47,117,682,20.3,21.3,0
2023-12-20 7:12,U6225,1049.8,withdrawal,11299.05,23.87,1.78,3.91,-1.98,84,327,85.7,32.4,2
2023-07-05 3:26,U4705,785.12,deposit,11813.01,32.97,0.59,2.43,1.85,139,534,43.7,68.7,1
2023-03-15 16:37,U9273,50.65,deposit,11350.61,13.61,4.49,1.58,2.86,277,514,68.9,92.7,1
2023-03-19 9:18,U2872,1434.72,deposit,13141.49,21.49,3.11,5.74,0.58,38,310,81.6,44.7,1
2023-12-05 13:08,U6708,5227.69,investment,20213.91,20.17,4.62,4.27,0.63,93,402,84.5,91,1
2023-03-28 4:59,U3985,2645.27,investment,3912.43,22.84,2.74,4.19,-0.59,22,662,18,88.6,0
2023-01-22 18:04,U8090,419.9,transfer,14502.41,17.6,3.09,2.73,-0.2,341,558,26.2,21,1
2023-04-20 1:14,U6785,626.55,transfer,"$15,056.91 ",10.67,3.43,1.98,0.19,209,313,76.6,55.9,1
2023-11-18 20:02,U5618,484.97,deposit,4842.28,32.46,1.05,3.89,-0.49,58,336,35.7,59.3,1
2023-02-23 11:01,U6293,110.04,deposit,7111.06,26.88,0.93,1.04,1.7,146,526,64.5,60.6,1
2023-03-16 6:01,U6236,"$9,660.35 ",investment,19789.81,25.94,0.76,3.98,0.65,223,732,42.9,47.9,1
2023-11-28 9:30,U3519,1460.64,withdrawal,13684.91,38.66,2.55,1.35,-1.17,34,840,28.9,25.5,1
2023-12-16 16:48,U8571,4340.86,investment,11272.53,33.98,4.57,5.26,-3.05,34,520,37.5,57.8,2
2023-03-12 0:21,U3370,1914.63,deposit,6568.5,13.9,4.99,2.24,-0.03,234,397,70.7,26.8,1
2023-12-13 10:19,U6602,1027.12,withdrawal,4085.5,35.06,3.38,5.73,-1.26,53,369,14.3,69.8,2
2023-05-01 15:54,U5416,174.19,withdrawal,13307.53,38.07,4.22,4.93,-2.76,176,387,78,57.2,2
2023-12-30 5:57,U8416,5939.55,investment,15660.26,27.31,0.69,4.49,-1.17,304,315,40.8,77.9,2
2023-12-17 9:18,U7419,3818.46,investment,5155.71,32.58,2.13,3.24,0.8,300,624,24.9,61.1,0
2023-01-01 22:48,U3246,529.32,withdrawal,12316.53,28.07,4.03,4.1,0.1,317,337,73,31.6,1
2023-11-09 14:29,U2167,1219.55,withdrawal,10655.04,14.66,1.64,1.96,-0.69,221,624,44.1,63.5,0
2023-08-05 17:29,U9102,9418.4,investment,10612.06,33.9,2.22,1.07,0.96,114,661,63.9,37.8,1
2023-05-31 8:04,U3976,4624.88,investment,7597.68,24.79,1.82,5.1,0.37,252,417,46.1,79.9,1
2023-06-22 1:34,U5588,266.86,deposit,12133.82,39.31,0.83,3.46,-0.32,82,811,23.9,66.3,0
2023-02-10 13:11,U4566,5910.24,investment,12905.57,34.24,1.93,5.79,-2.22,306,309,36.7,78.3,2
2023-01-02 11:00,U1087,5017.98,investment,19290.5,27.22,1.58,2.81,-4.63,191,571,64.2,43.4,2
2023-03-28 23:18,U7720,1375.12,deposit,5961.18,36.4,1.55,2.23,0.15,156,749,13.9,70.2,0
2023-01-05 8:01,U2250,602.44,deposit,11514.92,37.64,4.88,4.32,0.55,51,601,58.7,92.1,0
2023-08-22 4:47,U5625,1689.72,investment,12843.77,22.73,2.19,3.77,-1.14,224,480,29.2,46.1,2
2023-11-17 4:35,U1286,1249.21,transfer,14088.01,12,2.56,4.82,-0.87,257,846,86.1,73.4,0
2023-10-29 6:05,U3140,6383.01,investment,10315.38,11.99,0.94,3.37,0.07,213,434,54.6,57.5,1
2023-09-12 21:47,U4491,925.72,withdrawal,11688.14,29.84,4.53,5.98,2.45,210,433,69.9,44.9,1
2023-10-12 15:50,U5369,1702.18,deposit,15909.13,15.23,1.22,5.31,0.71,85,520,13.2,35.6,1
2023-05-03 12:32,U1116,107.85,withdrawal,7189.78,24.51,3.39,3.7,-0.25,352,682,42.5,22.8,0
2023-07-24 19:16,U8221,9572.65,investment,10215.43,24.2,4.86,1.88,-1.69,272,495,84.9,30.7,2
2023-08-30 22:16,U7049,478.43,withdrawal,1196.26,28.12,1.33,3.72,-0.34,354,327,79.6,28.4,1
2023-12-03 8:40,U3790,660.08,transfer,3613.52,25.1,3.02,5.6,0.39,131,333,11.8,31.8,1
2023-06-12 7:27,U2395,385.62,withdrawal,11082.02,14.78,3.63,2.24,-0.26,208,716,77.9,49,0
2023-12-13 8:41,U5999,108.54,deposit,10176.65,16.72,4.72,1.18,0.84,128,506,26.6,91.5,1
2023-11-06 5:59,U3658,1792.51,transfer,12968.19,29.74,4.05,1.23,-2.56,321,410,50.9,69.8,2
2023-05-16 16:54,U5999,1110.42,withdrawal,15562.51,18.31,1.04,4.84,-1.01,24,433,33.5,30,2
2023-04-07 23:47,U5804,989.19,transfer,7110.77,27.45,4.32,4.91,2.18,335,801,69.3,60.1,0
2023-09-27 22:23,U1498,1022.21,transfer,14636.78,30.69,4.71,3.31,-0.56,273,405,10.3,15.8,1
2023.02-08,U6639,3408.41,investment,11739.56,13.98,3.41,2.32,-1.61,43,513,79.4,61.8,2
2023-03-05 7:02,U5175,1687.93,transfer,9979.37,24.11,0.85,2,-0.61,304,599,52.6,89.6,1
2023-01-11 15:06,U9116,4621.01,investment,17784.02,14.5,1.69,4.5,-2.09,166,844,52.3,16.9,1
2023-12-05 9:21,U2022,574.25,withdrawal,8436.66,39.53,4.38,5.78,2.41,151,619,55.3,93.6,0
2023-11-29 12:35,U6948,4642.53,investment,17669.87,31.92,2.84,1.73,2.29,267,365,20.8,52.8,1
2023-04-16 21:05,U5350,507.57,withdrawal,13462.09,31.55,4.58,3.47,0.01,70,587,19.2,67.2,1
2023-04-22 9:36,U6552,1274.59,transfer,9848.75,15.08,3.07,4.08,1.18,205,524,63.4,49.2,1
2023-10-17 17:53,U5182,1185.26,transfer,2919.84,14.67,1.37,4.11,0.6,361,443,54.6,67,1
2023-05-31 11:04,U6152,473.6,transfer,15077.59,11.04,0.71,3.17,-0.93,287,445,13.9,75.4,1
2023-07-22 23:42,U9242,587.73,deposit,13766.78,34.02,2.68,2.71,-2.73,42,428,22,85.1,2
2023-03-07 16:46,U7048,1627.32,withdrawal,15591.97,37.05,0.99,5.21,0.37,320,499,69,79.3,1
2023-07-10 18:17,U7270,834.54,withdrawal,6291.59,39.91,2.43,3.93,1.22,271,448,74.6,70.4,1
2023-07-26 1:09,U2102,255.9,deposit,7217.66,15.01,1.16,2.68,0.57,43,830,23.8,83,0
2023-02-28 18:20,U2741,141.6,transfer,11937.18,35.28,2.16,2.68,0.06,273,800,15.4,79.2,0
2023-10-20 7:16,U2837,6502.03,investment,15116.47,35.24,1,1.82,-1.01,318,662,27.3,59.6,2
2023-02-25 12:26,U7168,900.19,withdrawal,10543.3,36.86,2.93,3.91,0.41,154,789,30.4,64.3,0
2023-01-25 9:51,U9537,299.16,withdrawal,6059.28,24.93,4.25,3.28,1.92,68,754,53.9,71.6,0
2023-06-17 22:05,U3115,1536.84,esrtfarn,6087.26,36.9,2.77,5.91,-1.06,126,425,85.5,15.1,2
2023-12-07 17:17,U5177,1409.69,withdrawal,11052.75,29.2,4.05,5.91,1.12,291,477,37.3,39.9,1
2023-03-03 16:17,U5155,492.12,withdrawal,7044.3,36.45,2.53,2.93,-0.4,299,560,19.1,25.9,1
2023-01-25 0:30,U3027,2233.81,investment,12534.25,37.78,0.65,2,-2.45,223,840,52.4,66.7,1
2023-11-14 17:29,U1538,1254.18,deposit,6426.96,28.6,3.51,5.88,2.13,314,700,85.4,65.1,0
2023-09-08 19:23,U2648,487.97,deposit,7100.51,14.21,4.47,5.68,1.75,286,343,78.8,50,1
2023-03-26 6:50,U8061,1645.15,withdrawal,15031.97,18.91,3.12,3.43,1.62,336,818,76.7,53.4,0
2023-10-07 22:13,U7913,3216.57,investment,13994.16,28.48,1.03,5.28,-1.76,81,638,21.7,41.5,1
2023-05-16 16:20,U3396,890.62,deposit,8932.58,12.54,1.73,5.63,0.89,27,351,57.3,42.2,1
2023-09-30 14:14,u-5847,1063.42,deposit,12360.08,16.77,3.8,5.1,0.9,102,652,64.7,60.3,0
2023-03-27 18:15,U1087,949.82,deposit,"$15,185.67 ",21.96,4.84,3.71,0.31,73,360,72.8,22.9,1
2023-06-29 5:39,U6362,4774.51,investment,13231.82,25.24,0.86,1.8,-0.84,174,750,19.7,36.8,0
2023-04-11 3:11,U7763,428.21,deposit,11708.02,18.32,1.82,1.76,2.03,323,506,61.2,46.5,1
2023-03-11 22:51,U3056,1074.22,deposit,1604.33,23.44,3.49,5.86,-0.54,326,442,19.1,23.1,1
2023-12-26 4:17,U1588,412.74,withdrawal,7629.13,26.02,2.98,2.68,2.67,74,500,47.1,61.8,1
2023-04-27 23:39,U5835,7105.41,investment,19857.49,15.27,3.62,3.98,0.97,158,675,50.2,27.2,0
2023-07-05 1:52,U1818,2548.8,Investment,4512.45,39.98,1.18,4.1,-0.55,328,462,68.5,52.9,1
2023-10-23 11:09,U3492,5563.74,investment,18838.3,35.94,3.69,1.48,-2.21,76,479,35,69.5,2
2023-03-24 19:09,U2246,1261.64,investment,8182.67,11.99,2.22,5.48,-0.37,30,393,63.1,34.8,1
2023-06-19 8:41,U2340,340.82,transfer,12908.29,33.3,2.97,2.33,1.94,349,515,54.2,57.8,1
2023-03-08 21:54,U7883,419.1,deposit,11566.04,13.2,1.85,5.45,1.47,161,626,36.8,28.2,0
2023-11-04 16:12,U5797,1467.34,transfer,4788.29,38.89,4.65,2.45,0.74,189,825,22.9,92,0
2023-01-15 22:11,U8546,4730.64,INVESTMENT,5949.75,33.02,3.3,1.9,-1.44,221,329,23.4,31.1,2
2023-07-07 19:26,U2805,1232.42,withdrawal,8799.49,17.21,3.57,3.42,-0.05,141,520,54.1,84.6,1
2023-01-25 3:16,U1039,2747.47,investment,13055.12,22.97,1.8,4.21,-1.71,178,538,76.2,76,2
2023-06-20 0:47,U8772,549.29,deposit,12897.34,21.22,4.71,1.95,0.82,40,842,89.4,47.9,0
2023-08-18 9:32,U8899,1880.85,deposit,13045.29,25.97,4.14,3.33,-1.78,176,650,53.6,39.7,1
2023-03-03 12:06,U3223,1549.39,deposit,9002.42,17.82,3.69,4.75,-0.01,309,795,81.1,43.9,0
2023-08-08 0:46,U3061,1426.61,transfer,5402.39,37.71,1.15,5.08,-1.46,198,393,64,56.1,2
2023-09-30 4:36,U6943,6555.24,investment,13064.53,38.59,1.81,4.14,0.28,357,621,82,92.9,1
2023-02-25 19:17,U4448,668,withdrawal,9107.01,20.06,2.76,5.12,-1.44,259,685,61.1,22.8,1
